timestamp_utc	commit	run_name	profile	status	description	val_bpb	eval_loss	eval_loss_lm	eval_loss_jepa	eval_loss_sigreg	train_loss	train_loss_lm	train_loss_jepa	train_loss_sigreg	lambda_jepa	beta_sigreg	jepa_aux_dropped	jepa_dropout_fraction	peak_memory_gb	tokens_per_sec	tokens_processed	num_steps	wall_seconds	device	dtype	optimizer	lr	weight_decay	batch_size	seq_len	train_shards	eval_batches	config	checkpoint	run_dir
2026-04-24T07:51:13+00:00	9010d7d	compact16m-5k-topthird-jepa-20260424	full	pending	compact 16m aux-light with JEPA/SIGReg only on top third layers	2.117191	4.140662	3.637034	2.313096	8.103516	4.000629	3.498682	2.326038	7.250000	0.200195	0.005005	0.000000	0.000000	0.598	24304.211230	5120000	5000	326.053641	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_jepa.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-jepa-20260424
2026-04-24T08:33:45+00:00	7671138	compact16m-5k-topthird-drop10-20260424	full	pending	compact 16m top-third JEPA with 10pct aux dropout	2.114118	4.140464	3.631544	2.351347	7.630859	4.028430	3.518522	2.356426	7.625000	0.200195	0.005005	0.000000	0.098600	0.590	22538.424744	5120000	5000	354.124508	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-drop10-20260424/autoresearch_config.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-drop10-20260424
2026-04-25T02:14:50+00:00	7671138	compact16m-5k-topthird-drop25-20260425	full	pending	compact 16m top-third JEPA with 25pct aux dropout	2.117229	4.151415	3.636989	2.367961	8.066406	4.040955	3.524788	2.374018	8.171875	0.200195	0.005005	0.000000	0.247800	0.592	22368.689305	5120000	5000	288.335386	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-drop25-20260425/autoresearch_config.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-drop25-20260425
2026-04-25T02:30:00+00:00	7671138	compact16m-5k-horizon-groups-t2-20260425	full	pending	compact 16m multi-horizon JEPA: layers 3-4 t+2..5, 5-6 t+2..9, 7-8 final-layer t+2..12, 10pct aux dropout	2.126356	4.737674	3.652208	4.933363	19.546875	4.603275	3.547793	4.698043	22.968750	0.200195	0.005005	0.000000	0.098600	0.606	20507.106141	5120000	5000	329.740579	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_horizon_groups_t2.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-horizon-groups-t2-20260425
2026-04-25T02:50:04+00:00	e2628f3	compact16m-5k-topthird-finalspan-state-20260425	full	pending	compact 16m top-third direct state prediction to final-layer future span t+2..t+9	2.130347	4.268330	3.659471	1.937029	44.171875	4.246406	3.555266	2.249202	48.125000	0.200195	0.005005	0.000000	0.098600	0.589	22414.918147	5120000	5000	292.154382	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_final_span_state.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-finalspan-state-20260425
2026-04-25T04:34:41+00:00	04ed391	compact16m-5k-topthird-mean-t1-t4-20260425	full	pending	compact 16m top-third same-layer mean target t+1..t+4 with 10pct aux dropout	2.111987	4.047941	3.627675	1.883511	8.630859	3.957199	3.521723	1.967057	8.328125	0.200195	0.005005	0.000000	0.098600	0.590	16700.368212	5120000	5000	317.295727	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-mean-t1-t4-20260425
2026-04-25T04:46:09+00:00	04ed391	compact16m-5k-layers6-8-mean-t1-t4-drop25-20260425	full	pending	compact 16m layers 6 and 8 same-layer mean target t+1..t+4 with 25pct aux dropout	2.118200	3.985238	3.638445	1.585545	5.869141	3.905689	3.546711	1.648214	5.796875	0.200195	0.005005	0.000000	0.247800	0.588	22745.394200	5120000	5000	316.397741	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_layers_6_8_mean_t1_t4_drop25.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-layers6-8-mean-t1-t4-drop25-20260425
2026-04-25T05:00:19+00:00	04ed391	compact16m-5k-layers4-8-mean-t1-t4-drop20-20260425	full	pending	compact 16m layers 4-8 same-layer mean target t+1..t+4 with 20pct aux dropout	2.116224	4.329300	3.635137	3.050288	16.685547	4.127203	3.543745	2.542955	14.859375	0.200195	0.005005	0.000000	0.197000	0.603	21657.626851	5120000	5000	317.225610	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_layers_4_8_mean_t1_t4_drop20.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-layers4-8-mean-t1-t4-drop20-20260425
2026-04-25T05:17:23+00:00	c9ed5ac	compact16m-5k-topthird-mean-t1-t4-cosine-20260425	full	pending	compact 16m top-third same-layer mean target t+1..t+4 with normalized cosine JEPA and 10pct aux dropout	2.123667	3.831683	3.647982	0.787334	5.210938	3.714649	3.532400	0.776176	5.367188	0.200195	0.005005	0.000000	0.098600	0.584	22157.280726	5120000	5000	289.296017	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4_cosine.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-mean-t1-t4-cosine-20260425
2026-04-25T05:32:45+00:00	c9ed5ac	compact16m-5k-topthird-residual-delta-t1-t4-20260425	full	pending	compact 16m top-third projected residual-stream delta target t+1..t+4 with 10pct aux dropout	2.123149	3.849419	3.646943	0.897406	4.559570	3.704264	3.505589	0.876388	4.640625	0.200195	0.005005	0.000000	0.098600	0.584	22017.005234	5120000	5000	333.789363	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_residual_delta_t1_t4.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-residual-delta-t1-t4-20260425
2026-04-25T06:48:35+00:00	4540394	compact16m-5k-topthird-final-future-nosigreg-t1-t4-20260425	full	pending	compact 16m top-third final-layer future teacher t+1..t+4 with no SIGReg	2.143707	3.830183	3.682296	0.738716	0.000000	3.873514	3.546469	1.633632	0.000000	0.200195	0.000000	0.000000	0.098600	0.584	24074.658894	5120000	5000	326.998018	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_final_future_nosigreg_t1_t4.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-final-future-nosigreg-t1-t4-20260425
2026-04-25T07:00:15+00:00	c9b31fb	compact16m-5k-topthird-mean-t1-t4-auxup-20260425	full	pending	compact 16m top-third same-layer mean target t+1..t+4 with stronger JEPA/SIGReg weights	2.120223	4.155834	3.641958	1.818791	7.882812	4.050608	3.539044	1.819159	7.562500	0.250000	0.007507	0.000000	0.098600	0.586	21686.934701	5120000	5000	295.211317	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4_auxup.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-mean-t1-t4-auxup-20260425
2026-04-25T07:40:42+00:00	4bcfbb7	compact16m-5k-topthird-mean-t1-t4-split-latents-20260425	full	pending	compact 16m top-third split content/dynamics latents with same total latent width	2.206675	4.060630	3.790255	1.240986	4.382812	3.889156	3.690290	0.874608	4.750000	0.200195	0.005005	0.000000	0.098600	0.539	20069.002832	5120000	5000	345.869230	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4_split_latents.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-mean-t1-t4-split-latents-20260425
2026-04-25T08:09:34+00:00	7caede6	compact16m-5k-topthird-mean-t1-t4-gated-adapter-20260425	full	pending	compact 16m top-third mean t+1..t+4 with zero-gated JEPA residual adapter	2.124057	4.084969	3.648525	1.936831	9.730469	3.965290	3.515023	2.019058	9.203125	0.200195	0.005005	0.000000	0.098600	0.595	22694.915117	5120000	5000	298.439852	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4_gated_adapter.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-mean-t1-t4-gated-adapter-20260425
2026-04-25T18:20:24+00:00	7caede6	compact16m-live-gated-adapter-20260425	full	pending	live gated adapter test	2.119614	4.080371	3.641060	1.946998	9.896484	3.919208	3.520851	1.758985	9.234375	0.200195	0.005005	0.000000	0.098600	0.594	20478.750076	5120000	5000	341.264978	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4_gated_adapter.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-live-gated-adapter-20260425
2026-04-25T18:41:38+00:00	7caede6	compact16m-5k-gated-adapter-open005-gatelr10-20260425	full	pending	gated adapter with 0.05 gate init and 10x gate lr	2.115859	4.061300	3.634517	1.902584	9.169922	3.997533	3.544347	2.023488	9.609375	0.200195	0.005005	0.000000	0.098600	0.595	7399.451620	5120000	5000	541.088452	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4_gated_adapter_open005.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-gated-adapter-open005-gatelr10-20260425
2026-04-25T19:00:04+00:00	7caede6	compact16m-5k-gated-adapter-open005-lmonly-gatelr10-20260425	full	pending	gated adapter only, no JEPA or SIGReg loss	2.134519	3.666683	3.666683	5.620328	0.000000	3.524817	3.524817	5.656126	0.000000	0.000000	0.000000	0.000000	0.000000	0.597	30956.504130	5120000	5000	204.266237	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4_gated_adapter_open005_lmonly.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-gated-adapter-open005-lmonly-gatelr10-20260425
2026-04-25T19:22:27+00:00	7caede6	compact16m-5k-gated-adapter-open005-stopgrad-gatelr10-20260425	full	pending	gated adapter stop-gradient with 0.05 gate init and 10x gate lr	2.125496	4.089491	3.650987	1.959814	9.222656	3.941608	3.503399	1.970938	8.718750	0.200195	0.005005	0.000000	0.098600	0.596	11554.929502	5120000	5000	263.928142	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4_gated_adapter_open005_stopgrad.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-gated-adapter-open005-stopgrad-gatelr10-20260425
2026-04-25T21:44:08+00:00	7caede6	compact16m-5k-topthird-mean-t1-t4-gqa-20260425	full	pending	compact top-third mean t1-t4 with GQA 8q 4kv	2.128756	4.108940	3.656711	2.057812	8.044922	4.024837	3.554275	2.126685	8.953125	0.200195	0.005005	0.000000	0.098600	0.521	29905.702640	5120000	5000	231.159995	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4_gqa.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-mean-t1-t4-gqa-20260425
2026-04-25T21:56:50+00:00	7caede6	compact16m-5k-topthird-mean-t1-t4-currentcode-20260425	full	pending	current-code full MHA control for GQA comparison	2.114893	4.062249	3.632888	1.925763	8.757812	3.955646	3.529426	1.906754	8.890625	0.200195	0.005005	0.000000	0.098600	0.556	28247.071989	5120000	5000	234.742179	cuda	bfloat16	adamw	0.00030000	0.01000000	8	128	1	8	sweep_configs/compact_16m_topthird_mean_t1_t4.yaml		/workspace/jepa-code/architechtures/v2/runs/autoresearch/compact16m-5k-topthird-mean-t1-t4-currentcode-20260425
